year,hour_local,n,anger,share_angry,negative,disgust,joy,optimism,fear,sadness,anger_se,anger_dev
2013,10,17488,0.20354947526161424,0.1744053064958829,0.13975684017213966,0.21309192588894516,0.4602855908584207,0.46999917164011323,0.10661809646067508,0.12461340394577655,0.0022411916923160617,-0.003440925840408171
2013,11,17366,0.20611153135701374,0.17626396406771852,0.13766643965164288,0.21326963248211953,0.4763248458012067,0.4840929627576563,0.10194628105401943,0.11719867592004643,0.0022698519759429643,-0.0008788697450086702
2013,12,16010,0.21023781484764867,0.18201124297314178,0.14281080179536706,0.21812026162909867,0.4715400027810683,0.4806436594307474,0.10412147847422487,0.12196479258491082,0.0023837666164792984,0.0032474137456262597
2013,13,15609,0.20815456944549832,0.18348388750080083,0.1420868692174879,0.21560062553973564,0.4734828235993569,0.4862839513684385,0.10588768298157723,0.12270983965771849,0.0024095934338286156,0.0011641683434759076
2013,14,15830,0.20962092681725839,0.1819330385344283,0.1411685647255959,0.21620068819846297,0.4718145879364554,0.48245540642954965,0.10612977517857577,0.12092028027488623,0.002396337704257736,0.0026305257152359762
2013,15,15055,0.21042812358425902,0.18405845234141482,0.14191572907377203,0.21712843518105976,0.4812696777720268,0.48618187668372337,0.10260227300809423,0.11910731463520799,0.002477831525639808,0.003437722482236616
2013,16,13312,0.20044442955321967,0.17322716346153846,0.13744353064955178,0.20822945964349715,0.4826407649772521,0.48375759800165513,0.10233708092342707,0.11995986884756768,0.0025602514066110455,-0.006545971548802737
2013,17,10077,0.20995572357758002,0.18447950779001687,0.14026941429670958,0.2152324001928367,0.4800048770158742,0.4829846552683679,0.1024512474561365,0.12066351475269511,0.0030197107365972638,0.0029653224755576135
2013,18,6175,0.21643930442291898,0.18898785425101214,0.14659793002618599,0.2221860999469966,0.4789253217856652,0.4817084762842398,0.10010478526862858,0.1249805040641684,0.003938660773679609,0.009448903320896568
2013,19,4104,0.21486070099696117,0.18981481481481483,0.15109326706609877,0.21983569422176247,0.47561814373830646,0.4753551613949067,0.101549703773117,0.12367531465065573,0.004827814121192511,0.00787029989493876
2013,20,3052,0.20462099507025067,0.17234600262123198,0.14022851538984624,0.20892197125881842,0.4862471716611208,0.4791145547067925,0.08997323322251774,0.1241221796737393,0.005471072134759494,-0.0023694060317717425
2013,21,2274,0.20911478698921201,0.1868953386103782,0.1550353186301991,0.21757378719199086,0.4738511135799625,0.47434884885558654,0.09635401561138733,0.13530871570384723,0.006258128922000044,0.002124385887189606
2013,22,1493,0.21033057446728168,0.1868720696584059,0.1582564295355944,0.21328768852819943,0.48333205931058326,0.4799202075016005,0.09984356729324335,0.12679008764232905,0.007853579326255843,0.003340173365259269
2013,23,735,0.20499081631463503,0.17414965986394557,0.13718888543666574,0.20738028179930182,0.5239210399970108,0.4811482936638046,0.07620187481599194,0.11629442159073795,0.011231221471040331,-0.001999584787387376
2014,2,362,0.12434786237976951,0.0856353591160221,0.10142115663250816,0.11738402470663313,0.6038548376254264,0.6516407108389726,0.054644805267298834,0.1013337307138811,0.01192309817331117,-0.04251527617368901
2014,3,614,0.12102922389711518,0.09446254071661238,0.10978710187537633,0.11801318250708767,0.6171413791720097,0.6431636671059392,0.06446365505708715,0.10523853305399612,0.00928478740695,-0.045833914656343344
2014,4,1006,0.15954241066917435,0.12326043737574553,0.12270001904697807,0.15595079423715297,0.5527687177106472,0.5972470582039772,0.06911577071849198,0.11601068386872841,0.008508570918796556,-0.007320727884284173
2014,5,1338,0.1641700899744231,0.1375186846038864,0.11342846576182028,0.16074449665912655,0.5388157369268944,0.55204419998253,0.0813741912323667,0.10000388533286249,0.007392261704658145,-0.002693048579035434
2014,6,3727,0.16195772240987397,0.12557016367051246,0.12848093903978733,0.1701018559744695,0.48798150837077575,0.49260461001489775,0.10985552527924772,0.11122045716756082,0.004254748738468548,-0.004905416143584557
2014,7,5741,0.1747109761763837,0.1372583173663125,0.12510986401176274,0.18209744073733483,0.48179214443089047,0.4754228553754349,0.10588932327732789,0.10978228042610774,0.0035874533833736917,0.00784783762292518
2014,8,10289,0.16538615419744987,0.1350957333074157,0.11904054827324799,0.17333233917369353,0.4970510570130873,0.49239768050215915,0.10418063224745783,0.11136366625623563,0.002635445004363629,-0.0014769843560086537
2014,9,17897,0.170740299439768,0.13756495502039448,0.13420111186254596,0.179966014827079,0.48265278190829447,0.49837494130366183,0.12151886705312431,0.12248166908298287,0.0020114577481178736,0.0038771608863094886
2014,10,18911,0.16496714432259907,0.13367881127386178,0.1220677516611729,0.17132517555039087,0.5093644449938215,0.5199362581080303,0.10548487206758021,0.11337094363680587,0.001957069940925681,-0.0018959942308594546
2014,11,18546,0.1692880911632538,0.13997627520759193,0.12393801103383059,0.1754232880850326,0.5140487849908468,0.5199802902233234,0.1058610285840386,0.11166933540094237,0.0020021186654380395,0.002424952609795278
2014,12,17636,0.17255373150389336,0.1438534815150828,0.1272206340185915,0.1778632561963955,0.5143177374098158,0.5236643955780211,0.1046816249448049,0.11153157220268421,0.002074678123423198,0.005690592950434836
2014,13,17193,0.16567086715477686,0.13656720758448207,0.1194255880713206,0.17046902948197543,0.5285672332497618,0.529806343624579,0.10537780767830443,0.10666108450787386,0.0020606510366478255,-0.0011922713986816658
2014,14,17510,0.16592908873870865,0.13683609366076527,0.11878876984269339,0.1722178519541756,0.5249022460629182,0.5228568561133934,0.10335349713223185,0.11074321058787287,0.002049477672662063,-0.000934049814749871
2014,15,16347,0.1675087124631104,0.14100446565118982,0.11911687960838897,0.1725629691614873,0.5315350538062473,0.5268223524874032,0.09869220383679676,0.10507836756730299,0.0021522329396507973,0.0006455739096518642
2014,16,13955,0.16403083244786773,0.13600859906843427,0.11605945788303441,0.16969378348830347,0.5324401126138563,0.5228684911197728,0.10163919577222892,0.10249642229377716,0.0022971793286492093,-0.0028323061055907928
2014,17,10273,0.16157714421005068,0.13335929134624744,0.1146982552676472,0.16643072135679754,0.540366881061504,0.5274822224220929,0.10142961099764604,0.10471314706642985,0.0026626129985045702,-0.005285994343407846
2014,18,6679,0.1682527854286083,0.13894295553226532,0.11903860720195145,0.17109736883432747,0.5384101518703119,0.5275019482614091,0.09710542998422506,0.10924982586008239,0.003381500524550581,0.0013896468751497804
2014,19,4287,0.16550020870744162,0.13692558898996968,0.12016045846696367,0.1709511797662919,0.551084548790594,0.5059710427730274,0.09203144346415112,0.10633429569451402,0.004255594187651276,-0.0013629298460169081
2014,20,3108,0.1659959967026698,0.14189189189189189,0.11764887258164888,0.17043307770380423,0.551588225700117,0.5101692442911974,0.0982364065539268,0.10955608426083834,0.004958967068452108,-0.000867141850788733
2014,21,2035,0.17749862607685205,0.15675675675675677,0.13061475658598207,0.18126658597178483,0.5401927132662889,0.489784855352765,0.0991110811707923,0.1185301553419075,0.006342011363048237,0.010635487523393522
2014,22,1197,0.15195844059501937,0.12781954887218044,0.11363469566095624,0.15845506790824665,0.5643810091449575,0.48923313106684857,0.09914780655485222,0.1082859094789191,0.007501128115247782,-0.014904697958439156
2014,23,547,0.12964408640482444,0.08957952468007313,0.10714352167208493,0.1386104726659941,0.5838326464868551,0.5039978624113803,0.08159914852070607,0.11303039858461625,0.00978960314222866,-0.03721905214863408
2015,3,445,0.12499971117698744,0.0853932584269663,0.09665134198299159,0.11768944443130258,0.5960460566915572,0.6172326158334532,0.06670131295856632,0.08954957727907917,0.010605178613152074,-0.04313368062734327
2015,4,772,0.15326829414592738,0.12435233160621761,0.12139571913463121,0.14956792872917835,0.5394717859776227,0.585483465873313,0.09796863908992859,0.1080898446467623,0.009169953767814033,-0.014865097658403326
2015,5,1381,0.17477590473726862,0.13758146270818247,0.12512093194076557,0.17261850438198745,0.48340397093824067,0.5332386310486787,0.10377582861616355,0.10692495750809583,0.0073140876619600245,0.006642512932937911
2015,6,3584,0.16421608471663213,0.13727678571428573,0.12676306376390908,0.16457818358568538,0.5254134688556016,0.5212042972392997,0.10366683680532722,0.10028192108010055,0.004507317628919973,-0.003917307087698579
2015,7,5783,0.16741427893475144,0.1362614559916998,0.12144147488436541,0.168292437704625,0.5111965061092197,0.504334103250765,0.1145166971401242,0.09922934451354493,0.0035400394650453664,-0.0007191128695792637
2015,8,10455,0.16480104689195035,0.13256814921090387,0.12122756050196346,0.16823940426405182,0.5029209110300163,0.5015541878453621,0.11060707489521181,0.1034807879376189,0.0026246079514076035,-0.003332344912380353
2015,9,17068,0.1727519212008405,0.1435434731661589,0.1247729430187541,0.17412070995305284,0.5096467226773136,0.5212535747649774,0.1139820381483891,0.10256122152903471,0.002115367295106613,0.004618529396509807
2015,10,19352,0.1656434845760963,0.13533484911120297,0.11977035449955896,0.1674596745381363,0.5234531397231077,0.5344133057480246,0.10987179754532427,0.10224123816452971,0.0019569840193030463,-0.002489907228234417
2015,11,19374,0.16887850561649834,0.1424589656240322,0.12156086927352837,0.16902671664177082,0.532074162275128,0.5430312944446161,0.10839238880661298,0.1030458252173674,0.0019849854140407117,0.0007451138121676304
2015,12,18826,0.17047310941544927,0.14294061404440667,0.12397058904940743,0.1695754855972268,0.5353179348803216,0.5536425547295308,0.11130319294729178,0.10188165510171354,0.0020259332111480064,0.0023397176111185636
2015,13,18763,0.1705957900579678,0.14304748707562756,0.12403474267751873,0.1700780604671047,0.5373786434439435,0.5527057222033878,0.1098070192901369,0.10070639377664782,0.0020377611304599774,0.002462398253637088
2015,14,18706,0.16937877937141324,0.1423072810862825,0.12238612859135484,0.16915120381726403,0.5388530117036925,0.5469718206672666,0.10828277634834242,0.09948147579859896,0.0020303594728551403,0.0012453875670825343
2015,15,17187,0.16940230389820657,0.14039681154360853,0.12291672592223346,0.16899914270869024,0.5365708814997702,0.5450496730005486,0.11081677802807552,0.09757577244815194,0.0021131187029566874,0.0012689120938758625
2015,16,15621,0.1669563494382916,0.14115613597080853,0.11927380003175697,0.1663983494555366,0.5478962778483902,0.5483662352070776,0.10823499310616695,0.09874371593380697,0.002212399556470399,-0.001177042366039105
2015,17,11948,0.16860691136334455,0.14278540341479745,0.11941730022193808,0.16817018146944523,0.5471503155130482,0.5481136189200762,0.10818136338981546,0.10139927370950784,0.002530750585252236,0.0004735195590138408
2015,18,7681,0.1713571436062398,0.14347090222627262,0.1264155532612157,0.17096478242452331,0.5345116889691643,0.5401507888010258,0.11088778125943659,0.10578238243988161,0.0031876055087806192,0.0032237518019090916
2015,19,4854,0.15399547850618736,0.12752369180057685,0.11478442561373899,0.1555102369081318,0.5560610679487767,0.5382881077243606,0.10378725317817758,0.10213431027757414,0.003759160030264352,-0.014137913298143345
2015,20,3423,0.16096543351993925,0.13409290096406662,0.12923366522561763,0.16341194800549333,0.5527191403989329,0.5286164441084195,0.1027108208669348,0.10647378718709558,0.0046478410189888,-0.007167958284391457
2015,21,2465,0.16488443546320178,0.13265720081135904,0.13631804378374535,0.1674512260272328,0.5440674550855876,0.5211920856075025,0.10371800863295491,0.11925673602341579,0.005439528213728708,-0.003248956341128928
2015,22,1393,0.1736152744414091,0.15290739411342427,0.14111282342890435,0.1752734605168786,0.5478986847630254,0.5008398785462439,0.08569010341344756,0.12247004312391567,0.007538499081405689,0.0054818826370783835
2015,23,671,0.13177173728353708,0.09985096870342772,0.11622155908805397,0.14124820771350924,0.5939430386832902,0.4892622027962556,0.08247750761624476,0.13776191201160945,0.00958004036051691,-0.036361654520793624
2016,3,400,0.1412342582771089,0.12,0.10765693649591412,0.13672443232382647,0.629934289996163,0.6415235827909782,0.08654737074684818,0.09586809598491527,0.013254132452615908,-0.042973317591803034
2016,4,633,0.18417993473039138,0.15955766192733017,0.14710709893113036,0.17843773287439962,0.5113418022255998,0.5529747013036473,0.09446274502221995,0.11918110141933765,0.011683043304638813,-2.7641138520551056e-05
2016,5,1329,0.20559888110132404,0.19337848006019565,0.16981888234121634,0.20174379410723925,0.4917251844476962,0.5405937198323861,0.12840724153937513,0.13175885850827135,0.008484796890044013,0.021391305232412117
2016,6,3449,0.17032410404608453,0.14496955639315745,0.1330838532821405,0.17105761013042628,0.5338459192941526,0.5166783510993818,0.11358064645408524,0.11087723729133425,0.0048579741814001555,-0.013883471822827398
2016,7,5730,0.19670146998411359,0.1743455497382199,0.14803685391271798,0.19775840446131912,0.490007987852049,0.4901782222115719,0.1269346957819465,0.11936141379449003,0.004001544290130414,0.01249389411520166
2016,8,10652,0.1846941295683603,0.1602515959444236,0.1443076492529459,0.18691537179936066,0.49554209371417474,0.4991542104734569,0.13206181249173757,0.12221358581637587,0.00281865876662591,0.000486553699448361
2016,9,18257,0.19526441299800118,0.17253656131894615,0.1540765553026379,0.1964114140928324,0.48785803154339286,0.5121941728674887,0.13995575986388567,0.12400491438111175,0.0022258162472841444,0.011056837129089253
2016,10,20911,0.18776134024284222,0.16249820668547654,0.14141536136812566,0.18883877229993015,0.5008440942737868,0.5231775346256493,0.1370022211515984,0.12137339929844534,0.002039111353193564,0.0035537643739302904
2016,11,21218,0.19293594181670667,0.17122254689414648,0.14679560179687934,0.19223353410582034,0.5044104065408861,0.5360927468056067,0.14219963938863037,0.12171018592487799,0.002049741207735622,0.008728365947794747
2016,12,20486,0.1810420583478864,0.15703407204920433,0.13674120494037645,0.180758757466075,0.522029154207868,0.5455817410866124,0.13027215271221312,0.11775588526828831,0.0020378273271393216,-0.003165517521025535
2016,13,20297,0.18413879137024664,0.15997438045031284,0.1394858773446824,0.18342187599923987,0.5165164051668415,0.5424650327325274,0.1325482512606652,0.12029874629406727,0.0020585737942613413,-6.87844986652919e-05
2016,14,20711,0.1839228340108678,0.1600598715658346,0.14012938075504247,0.18451016376188112,0.5186710147509576,0.5408959508187363,0.13186265130917277,0.1197548538086821,0.00203302778154741,-0.00028474185804414076
2016,15,19263,0.1707629076275806,0.14255308103618336,0.1277685229738261,0.17074125620223166,0.5374498527548012,0.551828906056163,0.12605437760029614,0.11163624391957734,0.0020354473635661573,-0.013444668241331337
2016,16,17209,0.17776115091085812,0.1541054099599047,0.12932946381465815,0.17740695060682302,0.5349071127978767,0.5483907153939251,0.127153214448985,0.11207518374017111,0.0022004983528153073,-0.006446424958053809
2016,17,12450,0.1690853832382148,0.14160642570281123,0.12594273941995796,0.16867223301012232,0.5432651446230081,0.5533695027601707,0.12410868134918103,0.11407140342163363,0.002523200561714019,-0.01512219263069714
2016,18,7895,0.1840272450477812,0.15896136795440152,0.13694125789865272,0.18247040449839233,0.5280172769619628,0.5450643659099828,0.1278391012391683,0.11974865256214752,0.0033216607803054107,-0.0001803308211307253
2016,19,5320,0.1903028609937484,0.168796992481203,0.14543188732572354,0.1894336528277823,0.5309796559670328,0.5270470087365703,0.13229277940240297,0.12444273109470767,0.004131890258132195,0.00609528512483648
2016,20,3970,0.17823102640302416,0.1574307304785894,0.14031886440629646,0.1772312638849508,0.5614844553417735,0.5374297704584005,0.11678205386088031,0.12216426736865221,0.004623633686439822,-0.0059765494658877705
2016,21,2907,0.21269771061074547,0.19091847265221878,0.16574597199576643,0.21034687924454143,0.5188372975415068,0.509172667394734,0.12576269487498598,0.12868340723399146,0.005789285235090069,0.02849013474183354
2016,22,1748,0.2093796274416709,0.19336384439359267,0.16011059256904553,0.20842479785384282,0.5236546579696179,0.5023875140901485,0.13175833703325615,0.1287188454895031,0.007568203358648381,0.02517205157275898
2016,23,926,0.17853800459919783,0.15442764578833693,0.13442453270394367,0.17823257642600998,0.5668115772238528,0.485868616728615,0.11051137962923677,0.12002030797161918,0.009637968594413552,-0.0056695712697140965
2017,0,564,0.369847271949753,0.37056737588652483,0.27176963894855866,0.3627389799431957,0.3815417239427606,0.39778413232135196,0.12357795614739285,0.15579524537604567,0.016257649931669886,0.0810290618356353
2017,1,321,0.3948027560011574,0.3925233644859813,0.31393608834479886,0.37317168160350384,0.3769178880085571,0.4555625255767987,0.12222423778434872,0.1741461398332406,0.022095573501073922,0.1059845458870397
2017,2,487,0.3718726388341317,0.3655030800821355,0.27583763691825214,0.3528432073033352,0.3097874717863403,0.4548458419386412,0.14938681458316178,0.15543855367958914,0.016788525843099904,0.083054428720014
2017,3,863,0.3807731284301292,0.3650057937427578,0.30147037943549937,0.36703025386264054,0.28888904934841814,0.4174312295172005,0.15259258836499165,0.16772283074744954,0.012708621308863445,0.09195491831601155
2017,4,1097,0.39550019004751497,0.39562443026435734,0.2877361527232877,0.3784213768820887,0.33580975248559003,0.4214825734416313,0.14451313311439568,0.1621259503183698,0.01174787254705658,0.10668197993339729
2017,5,2249,0.3313109650665446,0.32592263228101376,0.24766735246183666,0.3216584377705541,0.40312684638046387,0.43765106799061093,0.1477025725138355,0.15563079272013816,0.007950902451474524,0.04249275495242694
2017,6,4570,0.2924750260157914,0.27702407002188184,0.22296253261299034,0.28826189297220833,0.4003393346810086,0.44406249009050364,0.1408052223561845,0.14620345747505908,0.005320038642139613,0.0036568159016737156
2017,7,8116,0.30364241729713193,0.2905372104484968,0.23253001480529067,0.3000617040811908,0.3845136907868989,0.42956589861363753,0.1506864425904157,0.15407266929162047,0.004050079252629807,0.014824207183014249
2017,8,14035,0.28864434057493976,0.2758817242607766,0.2188333261484117,0.283923179642863,0.41276254177312155,0.46731068931704456,0.14508478157938928,0.14709879916153337,0.003044917847663261,-0.0001738695391779177
2017,9,21105,0.2780859537088056,0.2627813314380479,0.21269111964796514,0.2758735348851775,0.42063603197057636,0.4745842702903676,0.14360662903732674,0.14585267971506974,0.0024511376368184542,-0.010732256405312057
2017,10,25072,0.28011480052178356,0.26531589023611996,0.21248532246139995,0.27684839589897353,0.42708000972088506,0.4830948766977312,0.14148257590765728,0.13796941679051733,0.002255569212045936,-0.008703409592334121
2017,11,25558,0.288435233533006,0.2749432662962673,0.2216769109699709,0.28383369441091333,0.41917683804976064,0.48827435597953006,0.1470885305959938,0.14744789821996332,0.0022508594460071284,-0.00038297658111169364
2017,12,25229,0.2930999391143964,0.2834832930357921,0.21839588905513163,0.28697129010641353,0.43023524224512516,0.4926195413821012,0.14204888682711453,0.14199004325891457,0.002284181986476377,0.004281729000278733
2017,13,24959,0.29300724042157805,0.28102087423374333,0.22202391614776956,0.28780402272956923,0.42624561610509293,0.4913226393491901,0.14098252048548782,0.1435726597954824,0.0022969404668732054,0.004189030307460373
2017,14,25064,0.2881121861809819,0.27545483562081075,0.21630663769583985,0.2815103288040053,0.43387980066595283,0.4991721382111475,0.1429625425463957,0.1401859041569223,0.0022644532200108394,-0.0007060239331357909
2017,15,23840,0.2813982979274564,0.2687919463087248,0.21129945192105695,0.27561647748205836,0.44237334633022607,0.5018579261855811,0.14125339088468475,0.13925961824132038,0.0023073517028116466,-0.0074199121866612705
