mo,distance,biggest_gap,gap_sign,gap_anger,gap_disgust,gap_fear,gap_sadness,gap_joy,gap_optimism,gap_love,gap_trust,gap_anticipation,gap_pessimism,gap_surprise
2012-12-01,0.07307244407999279,optimism,Democrats higher,0.034520448173786134,0.018051965426383543,0.0118811410502217,-0.0017901362886538208,-0.014708968507141817,0.04988898319623025,-0.02281168071120164,0.015534379867868278,-0.010627826759346981,0.0038959357930790084,-0.00908834607531496
2013-01-01,0.17468359227893349,optimism,Democrats higher,-0.05844306171378649,-0.07455345629363522,0.02427431554584948,-0.03731006836957265,0.07565309008573912,0.1084890980371424,0.026553149688081465,0.030702100255547204,-0.009974502513397598,-0.01621161188703485,-0.007482933612158252
2013-02-01,0.12944470762586477,optimism,Democrats higher,-0.025572916764078635,-0.03778174469326237,0.04804813692668242,-0.005506465934672522,0.03394561646410105,0.0952403595787717,0.008390042843360243,0.027513661516340465,-0.03145263543017002,0.0022120814268699607,-0.01705773902744119
2013-03-01,0.12783359520744605,optimism,Democrats higher,-0.020209515878611167,-0.031200974042724344,0.00912650859466152,0.0011869765909852392,0.07178901997114912,0.08036717315648317,0.028216857493512673,0.015959924812317713,-0.04552114705159083,-0.0004998051525991198,-0.011786428099863133
2013-04-01,0.14558426175057407,optimism,Democrats higher,-0.042365815715626864,-0.054010707132219116,-0.006291823883763217,-0.018936948202236764,0.07611517498168358,0.09163091722213501,0.025216646186899977,0.02158664065828811,-0.023228211835136348,-0.010448651342193374,-0.01200966673443768
2013-05-01,0.21559001149334867,joy,Democrats higher,-0.08895860453630519,-0.09173745621881813,-0.039971232883342284,-0.010579291066728044,0.1219712767647591,0.10560263365853417,0.0377652139128099,0.018055970478773317,-0.021661832935372327,-0.007691901470701999,-0.011423642416380178
2013-06-01,0.15454976800739206,optimism,Democrats higher,-0.04681802867231327,-0.05453230857000635,-0.02142714684291623,-3.8726307453496034e-05,0.0846279758317055,0.09909236248869507,0.016364342105125468,0.02326919783138852,-0.018899931646430834,-0.0016229787638287613,-0.01051317503553749
2013-07-01,0.1754572430459158,optimism,Democrats higher,-0.06441672390516645,-0.07646543948539275,-0.019648526671257813,-0.021848278958147394,0.09476549543803309,0.09684907946922333,0.024483274483395642,0.027601127566026867,-0.0036661860763056997,-0.012542519034717522,-0.005753476604730315
2013-08-01,0.16620005907585286,optimism,Democrats higher,-0.0634970674464785,-0.06805464788597361,-0.009327264167927243,-0.008517967344707306,0.07276551897612671,0.10956454865235588,0.019044360173710057,0.029545199261939922,-0.011344845921674118,-0.003666292874775115,-0.011073778918837623
2013-09-01,0.11006479595381699,joy,Democrats higher,-0.04545801457520976,-0.04233886951654675,-0.00850538070608281,0.011730400601590585,0.0669267843741781,0.051163562035340115,0.017467144399182497,0.009609922655506281,-0.022952533133077158,-0.0006288619931909961,-0.004871756327752191
2013-10-01,0.1434312803967044,optimism,Democrats higher,-0.027947503131677265,-0.048201932814233905,-0.011887556522113443,-0.016799285949835346,0.07643861826029386,0.0986320021740224,0.022025829055086488,0.021679261384142348,-0.01745016337055305,-0.007233010350830696,-0.012705375039914396
2013-11-01,0.25731339826750166,joy,Democrats higher,-0.08293670425274066,-0.10633920899594623,-0.03984083529107256,-0.0510958662834269,0.1449646490339903,0.13782857378166424,0.04042583125982585,0.037534157437758967,-0.006397901570529663,-0.02650864746591891,-0.005235778357703308
2013-12-01,0.17774622366576584,optimism,Democrats higher,-0.057273085718371475,-0.07285153082020537,-0.022414597849715237,-0.009372075918583356,0.0871641138959009,0.11340975517958507,0.021438192813049914,0.029144774853471597,-0.02013640373354947,-0.009192904604616317,-0.012552471836690504
2014-01-01,0.13575200391550965,optimism,Democrats higher,-0.049012033495723584,-0.05277744080410779,-0.024914188736309406,0.0056223671227244865,0.0658920782228784,0.07760639791195778,0.02441896803042211,0.013242762106093556,-0.03625285901178593,-0.0016253095598364742,-0.01164276317916979
2014-02-01,0.22141349548220765,optimism,Democrats higher,-0.09211483406370241,-0.10346500741697068,-0.040564380928048954,-0.029459682559983255,0.11162213272529653,0.11346138997935845,0.028776288242527953,0.02773353480778734,0.0005429889180040282,-0.01875826511096071,-0.006169690071614359
2014-03-01,0.15782052404116692,optimism,Democrats higher,-0.07247678931272916,-0.07481729575604507,-0.018443162664066134,-0.012397173328591748,0.07141868724471673,0.08648318357296653,0.01756480995304685,0.02247873542961004,0.0031193147847974334,-0.008223313829118055,-0.009582582155816713
2014-04-01,0.13306337161149387,optimism,Democrats higher,-0.025097332236797304,-0.03252907051413956,-0.03756042340185435,-0.0022342040105130523,0.06384243691103791,0.09139657793916856,0.025590694070851683,0.022606817708084037,-0.02867803591604856,-0.002279947558136902,-0.013390158046059225
2014-05-01,0.08673929903039528,optimism,Democrats higher,-0.029494663293857304,-0.031598306392979086,-0.01769485594143619,0.013618297757543543,0.03733104153814071,0.05332291845302173,0.014259824896922707,0.01147704894583701,-0.021671311463206278,0.0035803626115375325,-0.010113437384441648
2014-06-01,0.1443110540520695,optimism,Democrats higher,-0.05123341901165959,-0.05857965780299948,-0.012875056398162096,0.005747176772788354,0.043315261930507276,0.1072565559942894,0.006796412271542512,0.02853394644740556,-0.007420075134608406,0.004292847226431598,-0.016012481998725528
2014-07-01,0.18055275655614905,optimism,Democrats higher,-0.06592796296166226,-0.0743752222167414,-0.020741995207355313,-0.007821533545585943,0.08958606015940046,0.11259617195339955,0.01990000183141427,0.02952866654873565,-0.010781062772220462,-0.004041206194551006,-0.011209200296541419
2014-08-01,0.09296703972079834,optimism,Democrats higher,-0.017212407571895683,-0.024981937530036885,-0.01591073824110524,0.007531717887011638,0.023020296018067765,0.0726336893259053,0.008162869318514426,0.022341198618815936,-0.02703874776019788,0.0025094330507436508,-0.017432393748489733
2014-09-01,0.09932451409972935,optimism,Democrats higher,-0.026323002195417944,-0.0329007249528043,-0.02349759951425738,0.0022298030206614194,0.04049440892415834,0.07243999214644897,0.01145066141997933,0.016187274711047542,-0.01113928227957528,0.0020690131270607315,-0.011136974403284927
2014-10-01,0.14073807701241434,optimism,Democrats higher,-0.03446950750793937,-0.04257761560270226,-0.027853141635733908,0.013233161777913172,0.06188110102687827,0.09677395607296846,0.02845781560237226,0.019610088678509857,-0.0343629220411687,0.0031175826666968026,-0.016609940856003147
2014-11-01,0.22533403339282898,optimism,Democrats higher,-0.09825767018818868,-0.10277887557418325,-0.007360529206118141,-0.006396621819755519,0.09681752037693458,0.13179204551367668,0.046889575488611446,0.03347217828200075,-0.016232496588909295,-0.0037675441919196376,-0.011080729816610999
2014-12-01,0.09621415456654542,optimism,Democrats higher,-0.04348518120501235,-0.04314804418524659,0.0005683440270323886,0.013912781164406834,0.027335091264444222,0.060781098215029306,0.010193349211824992,0.014427482954731466,-0.021147744214555064,0.00482757118355745,-0.00929634695610193
2015-01-01,0.08478738543284364,anticipation,Republicans higher,-0.01392229575311732,-0.0121855303155525,0.0011692655522625717,0.02001553078478026,0.032275256887836834,0.033312741231546816,0.02648373754685679,0.0010586373538481741,-0.058590783015446235,0.003766348415942769,-0.011982878123134033
2015-02-01,0.08747710610193454,optimism,Democrats higher,0.001116971209289691,-0.0001433698641564729,0.03569146829887446,0.016576513115743347,0.01980077728893026,0.05970420243854496,0.014770532924450977,0.013621529493139925,-0.03800916942078686,0.009828930143189078,-0.014164466437945916
2015-03-01,0.09549403575788251,optimism,Democrats higher,-0.011537509013943292,-0.014355425791050092,-0.014297123288172772,0.015570326121841976,0.029547392933890415,0.07313042280580839,0.01020558466759855,0.018995413625815444,-0.03661807465552164,0.006298511470564511,-0.01632281247791889
2015-04-01,0.06877651324382753,optimism,Democrats higher,0.003460408597010467,0.002820676779852621,0.0017776289753672209,0.023568943486052193,-0.016155259269081568,0.0433755885274798,-0.0007244188822741748,0.012868548226519783,-0.03727648885498436,0.01281222947907381,-0.017011020636310034
2015-05-01,0.0503274816597018,sadness,Democrats higher,0.008414443049591935,0.013236034205542008,0.004355823509038861,0.02751034371291068,-0.017867348220987456,0.015775689250371427,0.0014127954427947675,0.0037893147080034773,-0.024316243956143235,0.015505344000796027,-0.009741813682608721
2015-06-01,0.07114729205781099,optimism,Democrats higher,0.005423202329770893,0.00420673614267339,0.013976989633055686,0.014214887523887262,0.011130397252646418,0.04784152454408408,0.00887254480402519,0.011558330491792668,-0.04117510741442465,0.010345648133296421,-0.013783104639673582
2015-07-01,0.13933353119702852,optimism,Democrats higher,-0.02888201099829077,-0.03451057678604463,-0.022812805667650746,-0.0030056421743946543,0.06782507623336509,0.09902415932011532,0.018600133214471584,0.028618012961564215,-0.033707814259004876,-0.0018765187832153751,-0.012186290562221896
2015-08-01,0.10075263261939708,optimism,Democrats higher,-0.02366132284171725,-0.024358439600740217,-0.00021769772316747316,0.028852142503691114,-0.010851164090597831,0.0745251064919763,-0.0104836739167056,0.028716966007151123,-0.02966622291803722,0.012894121760797433,-0.02264406563694389
2015-09-01,0.13068945833581977,optimism,Democrats higher,-0.028091174770925403,-0.028367656387194712,-0.0014422828872386884,0.019825953065959204,0.03213879298496913,0.1017860278560081,0.013016436939618653,0.029706312748655483,-0.04680059505958267,0.012355686024295258,-0.0173953756003183
2015-10-01,0.08831934660204706,optimism,Democrats higher,0.00667789159917892,0.006511700011355759,0.030044148271968718,0.0233169733012539,-0.008696708786255225,0.05535991459578571,0.0077335933462584355,0.01051931559465763,-0.05026873008175886,0.015602018600015068,-0.013630585417580443
2015-11-01,0.09936452001784549,optimism,Democrats higher,-0.01167404583307452,-0.017444067209089864,-0.0016843167386467184,0.017966807841250973,0.0038422573302543395,0.08521351249055698,-0.020616807065366838,0.028126707627533,-0.017134531826206,0.010640318599446918,-0.014422457345467675
2015-12-01,0.1193318708369849,optimism,Democrats higher,-0.012389650656799228,-0.019064903480391165,0.022137762632374797,0.020534189524507168,0.012780110769887276,0.10170043544475699,-0.0063536547485707195,0.02956260873596467,-0.03156700977978594,0.012790490891189804,-0.015188436620886613
2016-01-01,0.14796980831357517,optimism,Democrats higher,-0.0296860726606126,-0.036296146556224373,0.013579864469468336,-0.0011252306164555859,0.04129625515538582,0.120158109474995,0.01575846766390228,0.032140311354882906,-0.04136837265657145,0.004167783850099194,-0.018902872441085558
2016-02-01,0.12695286800160396,optimism,Democrats higher,-0.029856939587293185,-0.0337141605092732,-0.020830461169100395,0.004664216671671537,0.04384264389274439,0.09747951407391153,0.026578613570734516,0.027007858344948232,-0.024625420823941868,0.004018457736963681,-0.012265669616272068
2016-03-01,0.07911299457035564,optimism,Democrats higher,0.009743063274737812,0.003165947792184265,-0.01707156014323176,0.004522464302230106,0.010212478087326837,0.0692343682096882,0.0024069017413346216,0.021748147251683003,-0.016870546690084365,0.0049006976024844814,-0.012526964350406677
2016-04-01,0.09181320647399288,optimism,Democrats higher,0.020489098919670573,0.013219911166123754,0.009332575021340439,0.024710765391054795,-0.012581047924205446,0.06245526106752053,0.0009759829602359049,0.019302230155133965,-0.04670501975884678,0.014266076217377098,-0.017889268839644826
2016-05-01,0.07983756936461964,anger,Democrats higher,0.043215962465195795,0.0378536123367445,0.0195542387164281,0.012632018327145084,-0.03925049275638515,0.009633182590020994,-0.015170529901345459,0.0064509273998557826,-0.02012085396908525,0.010970211816690487,-0.010061452307418506
2016-06-01,0.20081806298375093,anger,Democrats higher,0.1160827820734125,0.09900968988179054,0.0556855653781535,0.03228525445243233,-0.0881754513332556,-0.01060185370751382,-0.028966077835236304,-0.00440175995102686,-0.05828574604192016,0.020684935939743868,-0.018322940469104418
2016-07-01,0.129403733565514,anger,Democrats higher,0.07628918693240483,0.06346907683739339,0.02673720654008635,0.028822992543300674,-0.04304422809649111,-0.002433890877453715,-0.00474651530658865,-0.0031687300947899066,-0.05468543215097449,0.01669089997987372,-0.013817999265645545
2016-08-01,0.06892539213636847,optimism,Democrats higher,0.02553095889739687,0.016159354209650062,0.0028781666440499815,0.015728566709097072,-0.01744331824866352,0.042059326725203405,0.004027110152365315,0.011520097028526965,-0.03242383379791175,0.00950569573445642,-0.014772732283739154
2016-09-01,0.0789832668749168,joy,Republicans higher,0.03190004908772684,0.029453405770003882,0.019035324832869738,0.027512685475631432,-0.044797803274490844,-0.006752844072341557,-0.013997602352587235,-0.0011379250604529045,-0.025476218740618894,0.016080906749309717,-0.008754635335580907
2016-10-01,0.06383171901963404,optimism,Democrats higher,0.013963095334264652,0.007262615797741012,0.01578160663282406,0.010238387962373294,0.0011903909922141853,0.041271430324131275,0.017541229097083028,0.014837033492855312,-0.0324338079518548,0.0039712593026784496,-0.013137273916438763
2016-11-01,0.16140579387159745,joy,Republicans higher,0.07917158533982958,0.07440301572788609,0.029169043551215385,0.025626695650636577,-0.09452265615705957,-0.040931936044148354,-0.033455174141929694,-0.007542056101646627,-0.026293978938717044,0.01261075638923452,-0.010189665425226993
2016-12-01,0.20707368960255165,joy,Republicans higher,0.09526723179031957,0.09060707063875775,0.05218657896045467,0.03243985949885379,-0.12556621454996997,-0.0555290285238923,-0.03800967874098102,-0.011218264286211144,-0.028880508926087345,0.02228677272417432,-0.008156365850821634
2017-01-01,0.46657212051262525,joy,Republicans higher,0.2295846958700659,0.2250960347315016,0.08388167367502382,0.07522994642120105,-0.24394266488441757,-0.16086766400349856,-0.05794006252379211,-0.04824957009130801,-0.09249690066800487,0.03962804244634995,-0.020468191897783997
2017-02-01,0.47944090037603254,anger,Democrats higher,0.24928655484720885,0.23755088300015362,0.07252330023676172,0.06635752338382177,-0.2425304863915117,-0.16647561550321371,-0.06580188945567884,-0.04681806841889176,-0.08328357730212455,0.03597289755931241,-0.01841812544287369
2017-03-01,0.5868193957904941,anger,Democrats higher,0.3054281628722125,0.3024419719265078,0.08441686832574948,0.11350035211958542,-0.26787617149452886,-0.21088891535494358,-0.06429065562599112,-0.0552004639591938,-0.11486343941416366,0.0514020414338684,-0.01852078709270412
2017-04-01,0.40417187647520325,joy,Republicans higher,0.20897029031943248,0.20068857604704282,0.06631119050163012,0.07288250804007207,-0.21398420748463093,-0.1109593946433684,-0.05937757215966247,-0.025458778953396155,-0.07378931793197946,0.038789122698283544,-0.02183693392313424
2017-05-01,0.5000741733154282,anger,Democrats higher,0.2716996061086875,0.26072133324672475,0.06839036393488435,0.07443017470743078,-0.24265905585096614,-0.15906795766473691,-0.0774543953799325,-0.032119487624732726,-0.07073427031051294,0.040388193687992,-0.014469826696271282
2017-06-01,0.4685339482750562,anger,Democrats higher,0.24227415456275936,0.24157227277257629,0.06566420684019002,0.09516204680078096,-0.22313220120365906,-0.1557476382022296,-0.05556389362884766,-0.03598054465801721,-0.08958679330303043,0.04821141635278881,-0.01803170662000171
2017-07-01,0.4448347472918496,anger,Democrats higher,0.2426509535759275,0.23372465228335124,0.057097838107697446,0.07349029510808919,-0.2150086764467436,-0.12472757230018416,-0.0567913197390099,-0.028016355958448924,-0.08968790868114496,0.038234891979434006,-0.020213141364788995
2017-08-01,0.3262909387940538,anger,Democrats higher,0.1877916286792359,0.17040461186437245,0.034092900719656566,0.043006993923012396,-0.16194309211256425,-0.07512280870097998,-0.04040837039834534,-0.007494550180690812,-0.06828430946508929,0.023942216239625717,-0.018879592112404774
2017-09-01,0.3470425481784219,anger,Democrats higher,0.19555383740194338,0.18622346914331422,0.042298497424174616,0.0622834623903486,-0.16217191150176796,-0.08862747441290253,-0.04109960921939872,-0.01443682220896153,-0.06704963766910926,0.03287619890666745,-0.014865991778748297
2017-10-01,0.4455651645706853,joy,Republicans higher,0.19468950417150752,0.1996185357207132,0.0818433779722022,0.07171789488034655,-0.24656350096694674,-0.18601718207783152,-0.058743163265648504,-0.04801735592182965,-0.0776190037881086,0.03847668078966599,-0.016655798570539573
2017-11-01,0.5642434168769445,joy,Republicans higher,0.2771228109016397,0.27763486326039516,0.07662243871184257,0.09626724889258614,-0.2870950273371545,-0.22293199926452256,-0.07013230988423806,-0.05913423129956093,-0.07869005384963218,0.05002608680811114,-0.011032651120640995
2017-12-01,0.6012361398044543,joy,Republicans higher,0.30005626333637014,0.2955059493406388,0.08189978689859392,0.10510599373878189,-0.30603120570896597,-0.23246008833089982,-0.06405409389259,-0.0654742414287456,-0.08428354877709321,0.05502001134343774,-0.012609937262170322
2018-01-01,0.3880547821671695,anger,Democrats higher,0.20100261800467856,0.19276109753118204,0.06622432107045724,0.0676075712034268,-0.19987192820424005,-0.1277241672229773,-0.0361940797892515,-0.030074156537419378,-0.06139377276803315,0.0403087648734201,-0.01415866063418083
2018-02-01,0.43995573427305074,joy,Republicans higher,0.22350588839685795,0.21535382761575567,0.09882365731684178,0.07359217367742617,-0.23306716798042376,-0.1316635788227783,-0.05479842861418058,-0.02323627467324979,-0.06769586052635135,0.04480267571297832,-0.016080028896497345
2018-03-01,0.32494674515674443,joy,Republicans higher,0.16411059869275213,0.15618794539001105,0.09149949255189195,0.059909620687401036,-0.17015177792470682,-0.08189454691269293,-0.03689091866464135,-0.01263466693227644,-0.059454974079918566,0.037352172844845904,-0.013896284355676587
2018-04-01,0.39473598162160356,anger,Democrats higher,0.20241296735096756,0.19938339626858115,0.06769724496061325,0.06793003273982197,-0.1997084700914868,-0.12449416149582188,-0.055392329374336274,-0.030026653812824794,-0.06780552612295809,0.04209914333988748,-0.013123802640952205
2018-05-01,0.42106936602287154,joy,Republicans higher,0.21394829337409008,0.20866703332444242,0.07890090188481938,0.0796667783333386,-0.21409806032819317,-0.14105436205700816,-0.05503374329529355,-0.03242626037585622,-0.0586182055231394,0.045226413777267264,-0.010744757045983426
2018-06-01,0.5799688319740481,anger,Democrats higher,0.29687435408990226,0.28875861313511175,0.11824550339031865,0.11292795170065492,-0.27126526996505756,-0.2055173191834731,-0.0764432292707787,-0.05126098236390074,-0.1031589879061352,0.054206622424641304,-0.01547903258142435
2018-07-01,0.5451287484149009,anger,Democrats higher,0.27265902315438595,0.26701450285081896,0.10820268110403453,0.10402584146537067,-0.2701372558634543,-0.19457785234971525,-0.06184958324774366,-0.05282755001316178,-0.09222490849415693,0.053333061218510766,-0.013993606864273943
2018-08-01,0.4884412712485638,joy,Republicans higher,0.24582888425748523,0.2333658773363287,0.09141733172362608,0.07675729747632545,-0.26546651575250796,-0.1633972823805636,-0.06567002258909108,-0.03775224787518733,-0.06474338960119747,0.04628324994940702,-0.013849854829518511
2018-09-01,0.45658895956050816,anger,Democrats higher,0.26145003864428085,0.24321908792510863,0.06016700476559722,0.07439827383568458,-0.21145291095866814,-0.1351505116804652,-0.05144445477803904,-0.022983370270097087,-0.06099916830874058,0.04323418048498673,-0.007987768699843668
2018-10-01,0.4487459313079625,anger,Democrats higher,0.23486928218820144,0.22444978403773652,0.08118381319650661,0.07803737724286322,-0.22929058704938982,-0.14391367271183586,-0.057921310030303125,-0.029379621375578202,-0.06033688427195483,0.04316328434801329,-0.01200059553422362
2018-11-01,0.38792232991281667,joy,Republicans higher,0.19681801054636738,0.18177644573768656,0.09173465213138483,0.0570878484300158,-0.21489876754857318,-0.10445709057267083,-0.08638190233757234,-0.011502184491616024,-0.025902922474212886,0.03950013044720103,-0.010551807527933797
2018-12-01,0.40807180077238364,anger,Democrats higher,0.21131222868078225,0.2054222784917597,0.08347134200161647,0.06729058420052272,-0.20395516310345696,-0.12234750121922028,-0.08514195093505099,-0.02875037308210654,-0.0409877320019611,0.04227352624567619,-0.008156952175412124
2019-01-01,0.3310058814856088,disgust,Democrats higher,0.17079176387810074,0.1709829645610583,0.05529609117009682,0.09534154538499774,-0.1274798011478756,-0.10771865578422307,-0.035946837401476986,-0.03276387565971417,-0.0823942090417013,0.04337016502690012,-0.011063125876044577
2019-02-01,0.20206079042955713,joy,Republicans higher,0.09776746084279156,0.09171312086793035,0.06337284810668314,0.05046005194737277,-0.10350009861335707,-0.03821764820067064,-0.025645264875558335,-0.009373722848039112,-0.04965085793647528,0.027448238960421256,-0.012626817372562549
2019-03-01,0.16615883419167293,anger,Democrats higher,0.09066361749503035,0.07819755094708261,0.03501487460960681,0.03892399724466784,-0.08741671388437633,-0.008511116866297352,-0.02811159468508076,0.012341324254147301,-0.03380997321652518,0.024054460487492754,-0.012428527190067908
2019-04-01,0.16484064405156013,anger,Democrats higher,0.08582381237373726,0.07968215772631759,0.040142840122002976,0.039246057430516096,-0.08567268710578912,-0.028646404555879856,-0.022528985676305208,0.0023508979646687522,-0.03256538281879051,0.02271265245066402,-0.007475814197852218
2019-05-01,0.22567911888824524,anger,Democrats higher,0.1194107248545179,0.11209597344079125,0.050914994028503135,0.049605320090175126,-0.1146520601210757,-0.04759232962788207,-0.03785893786717448,-0.0038943974846950558,-0.03546538646558228,0.0289174042581498,-0.010050457118263252
2019-06-01,0.17685350018628998,joy,Republicans higher,0.08326381285412526,0.07649255107561773,0.055363858113543635,0.05231313598159196,-0.09264545433301197,-0.01802702272181622,-0.03706520933873139,0.0028926055722900412,-0.038318018853020386,0.02826359419675324,-0.011572149877662766
2019-07-01,0.2281178192812747,joy,Republicans higher,0.1136292196628769,0.1060731280732973,0.06656406323376585,0.049841205235744396,-0.11788883098355768,-0.045889578388154884,-0.03451761235310474,-0.007697594878705499,-0.05330381543911461,0.02650722320809948,-0.012705633880131233
2019-08-01,0.33534564118949894,joy,Republicans higher,0.15515803385369425,0.1487788201033662,0.09711435502311302,0.0727838956749315,-0.1916215608512996,-0.08544227019822725,-0.0541355261374534,-0.013297594593912082,-0.04631565905673002,0.044446672771998125,-0.016477880224384914
2019-09-01,0.22583342249320698,joy,Republicans higher,0.11329020723538047,0.10854831230396256,0.06841000543755771,0.04993361476391045,-0.11837646073492769,-0.0427685655594785,-0.025193895358108953,-0.005074386349418231,-0.040631550657575066,0.030695236704294637,-0.010690834705972957
2019-10-01,0.08283275437978266,fear,Democrats higher,-0.0160165821553081,-0.008320457896093647,0.056357084952362524,0.03689428303922712,-0.027013066889724047,0.020824951073032283,-0.0027599620138951397,0.013716264726916783,-0.013916060140000852,0.020121932380264038,-0.006364633406619434
2019-11-01,0.09405035201468502,fear,Democrats higher,-0.00031616468026496314,-0.000836683236962732,0.06156612597075012,0.03515700258673876,-0.02643029234383254,0.04203942816536277,-0.01790551648537847,0.019267892327911096,-0.010139001287364113,0.020748842627687822,-0.011279145823104901
